samples,acc_x,acc_y,gyr_x,gyr_y,gyr_z
1097,0.7360166010411300,0.04042387427918810,7.734200000000000,15.744800000000000,-11.226300000000000
1098,0.7661860735623280,0.041797843473561300,9.218400000000000,13.360800000000000,-9.110000000000000
1099,0.8067080713495440,0.046536321608296400,10.6935,10.813000000000000,-7.957900000000000
1100,0.8579355449312460,0.06283402708366260,12.251000000000000,9.495400000000000,-6.668000000000000
1101,0.9076793718650010,0.058302759708973700,13.674399999999700,8.80520000000012,-5.122400000000280
1102,0.9191358141057340,0.05324455239046970,15.5784,8.244900000000000,-3.2305000000000000
1103,0.908808657502817,0.060785467524587900,17.925,8.314500000000000,-2.0438000000000000
1104,0.8917620862985830,0.0868676442821962,20.7426,9.042500000000000,-1.0678000000000000
1105,0.8700863843004490,0.11248769322857400,24.2153,11.56,0.2706999999999990
1106,0.8405857801899730,0.13580277505570200,27.7125,15.493100000000000,1.564900000000000
1107,0.8220281729846590,0.1501401911152130,28.6008,18.708700000000000,2.0922000000000000
1108,0.8043443641712510,0.1657517622837560,26.2847,20.552400000000000,1.9289000000000000
1109,0.7994262947081840,0.1527649574421460,24.393200000000300,23.995999999999400,2.949599999999820
1110,0.8048705338520290,0.12714055700978400,23.934800000000000,27.1115,4.629000000000000
1111,0.8169492986085970,0.08423864651027620,22.3189,25.4697,5.5522000000000000
1112,0.852294458566381,0.033211901475019500,17.7592,21.2192,4.954900000000000
1113,0.8963316767601580,-0.0038728125200757200,11.141100000000000,17.4476,2.957100000000000
1114,0.9511722541744630,-0.04356142571622320,3.279000000000000,13.342000000000000,0.6771999999999990
1115,1.0069608253175100,-0.06411165337806500,-0.12939999999999900,10.610300000000000,-0.39000000000000100
1116,1.0525280459892000,-0.07120261485828500,3.3431000000000000,9.6953,0.5837999999999990
1117,1.089251096480440,-0.0716279901189499,11.602599999998500,10.647299999999800,1.5133999999998300
1118,1.0801467374485700,-0.04332044342360030,19.992699999998500,11.88059999999980,1.6768999999999700
1119,1.0412189540668800,0.0397223747253139,26.928,15.530700000000000,1.070300000000000
1120,1.000958515599110,0.14534524369687900,32.8124,20.868400000000000,0.32349999999999700
1121,0.9714486983424520,0.2452383660271350,39.5135,25.3043,1.0518000000000000
1122,0.9704429648962700,0.29775880114004300,40.6099,23.1085,-1.6131000000000000
1123,1.031047410604030,0.32830588261027000,33.7784,12.159900000000000,-7.9917000000000000
1124,1.2160098331030500,0.26217345916291500,25.5247,1.1707000000000000,-11.5452
1125,1.3985045829207700,0.0613461089770716,19.2969,-1.2753000000000000,-13.7045
1126,1.4865382253776600,-0.12433803998304000,13.032000000001100,0.8024999999996280,-17.0729999999994
1127,1.5205510703655200,-0.1990740414514640,8.6676,3.3613000000000000,-18.3791
1128,1.4745602950548900,-0.21467260817914400,9.9641,2.9565000000000000,-15.91
1129,1.3495179245512000,-0.21240418353872100,15.429,-5.326200000000000,-9.7333
1130,1.197833646148280,-0.22656998099249000,19.8784,-15.5868,-2.1438000000000000
1131,1.047952563515570,-0.2815272582584270,20.7466,-19.574,2.635200000000000
1132,0.9264566640901840,-0.34015036736296300,17.3375,-16.8002,1.011400000000000
1133,0.8617474366475810,-0.35645717594693400,10.8351,-13.2026,-3.8751000000000000
1134,0.8648816769539030,-0.3330234335986340,2.8189000000014200,-13.205300000000000,-10.11739999999890
1135,0.9037685963810270,-0.2937108688186080,-5.575700000000000,-14.324900000000000,-15.934500000000000
1136,0.960333852752979,-0.22874070226835900,-12.710900000000000,-14.033600000000000,-18.195700000000000
1137,1.0540765147731400,-0.16173101924714400,-18.3064,-11.1345,-15.888800000000000
1138,1.158950658063660,-0.10185362181784800,-23.9058,-6.290000000000000,-9.1446
1139,1.2538123122065100,-0.0515575563010815,-28.794800000000000,-2.6570000000000000,1.5049000000000000
1140,1.2934769772246400,-0.019489455420556600,-31.478300000000000,-2.2685000000000000,12.2137
1141,1.2427986511703800,-0.0421126109629691,-32.6093,-5.458400000000000,20.1867
1142,1.1206498287794700,-0.07467119933921820,-32.11270000000010,-8.678099999999430,24.148699999999300
1143,1.0112830613104600,-0.09250286864525300,-31.240300000000200,-11.527899999999500,26.354399999999600
1144,0.9342329295936940,-0.11651113718752100,-29.374800000000000,-13.806000000000000,26.394200000000000
1145,0.8750855914710940,-0.1356426603784170,-27.6231,-15.086200000000000,25.617200000000000
1146,0.8358047675301960,-0.13996500640891600,-26.6178,-15.511700000000000,24.603600000000000
1147,0.8091738233749550,-0.11968058951833700,-25.2075,-15.714100000000000,23.386300000000000
1148,0.768891177323551,-0.09152231379727030,-24.0447,-17.6923,21.239700000000000
1149,0.7357069052836600,-0.049561224577200200,-23.3526,-20.623600000000000,19.241400000000000
1150,0.7082413761274240,-0.0016438113423034900,-23.5718,-22.509400000000000,16.724300000000000
1151,0.6888317579703600,0.0174345036786228,-24.541199999999800,-22.925399999999900,14.299400000000400
1152,0.6882082050343390,0.011486722581105600,-25.6847,-22.9719,12.282200000000000
1153,0.6974458195714130,-0.00015768384718538200,-26.7986,-23.004700000000000,10.489000000000000
1154,0.7114687282303340,-0.026783966410548000,-28.5306,-23.971700000000000,8.005100000000000
1155,0.7439315138910840,-0.05149297424706710,-29.916300000000000,-25.579900000000000,6.8350000000000000
1156,0.7800620920599800,-0.08396175195403120,-30.724200000000000,-27.481700000000000,5.4558000000000000
1157,0.8113918207950730,-0.10232598312369700,-31.309,-28.583500000000000,3.682800000000000
1158,0.838010220666584,-0.12192775689965100,-31.865999999999900,-27.200500000000200,1.7470000000003500
1159,0.8650738025625470,-0.1333930421601670,-33.15760000000000,-22.655700000000000,-0.45789999999999700
1160,0.8903731920074650,-0.1403314915592990,-33.8096,-18.003800000000000,-3.0115000000000000
1161,0.9116809483564690,-0.1357002800548620,-33.294100000000100,-14.65890000000060,-5.130799999999620
1162,0.8927219640855890,-0.11457298533137700,-33.4747,-7.417199999998260,-6.206699999999960
1163,0.859309744204188,-0.08479553668174150,-33.4888,2.344600000000000,-5.986900000000000
1164,0.8241458661520500,-0.08308562276618420,-33.6932,11.030800000000000,-5.848300000000000
1165,0.7885449888697980,-0.09158899656865500,-33.8132,18.269900000000000,-6.083000000000000
1166,0.7631416439252960,-0.10104424542529800,-33.4368,22.957300000000000,-6.014600000000000
1167,0.7509217909887700,-0.13367722920670600,-30.87880000000050,23.132000000000000,-5.709400000000060
1168,0.7899018822329750,-0.13985592916031500,-23.7528,16.5441,-4.243400000000000
1169,0.8923281295957340,-0.10548177078819000,-12.8159,5.543900000000000,0.2491999999999990
1170,0.9874306860038850,-0.0889962811867458,-1.5683000000000000,-3.2406000000000000,3.9692000000000000
1171,1.051391437850860,-0.084154407743716,6.634000000000330,-7.089699999999490,4.749899999999740
1172,1.1012391202500300,-0.033546735817022200,8.4893,-4.1929,3.2506000000000000
1173,1.1167302002722600,0.010844973431294000,4.0683,3.9492,0.7633999999999990
1174,1.1155593204305200,-0.009268605119991580,-3.3497999999986800,12.137399999998500,-0.13409999999984200
1175,1.111098727190220,-0.07859991094818320,-11.914600000000000,18.7853,-0.7611000000000020
1176,1.139497775132180,-0.11181694417563000,-18.953299999998700,20.65729999999970,0.3098999999998070
1177,1.2550545364115000,-0.08962289516807880,-19.450599999999900,12.000800000001500,5.949799999999000
1178,1.3333939283955300,-0.0170573448833191,-15.616800000000000,2.695400000000000,11.3933
1179,1.3383960565636600,0.07138614753254160,-8.3518,4.608200000000000,17.349800000000000
1180,1.3425174339657300,0.12663259354621600,-1.360900000000000,15.243600000000000,23.909400000000000
1181,1.3137428277750300,0.1231095404648890,2.4274000000000000,27.136100000000000,26.880700000000000
1182,1.2461735936736800,0.0484212552910524,3.8145000000000000,27.154400000000000,22.469300000000000
1183,1.1661021702212400,-0.04128988000997740,-0.6318999999992090,14.872000000002200,12.21660000000180
1184,1.1102996042991200,-0.054229648789342000,-11.3108,2.212000000000000,2.4338000000000000
1185,1.118260672910730,-0.015927439033717000,-20.4275,-2.4805000000000000,-2.8024000000000000
1186,1.1292247170032600,0.0202243463771967,-21.805899999999800,3.656499999998910,-3.428599999999890
1187,1.124504405072070,0.0561365199634993,-16.155299999998700,13.30920000000050,-0.6624999999989980
1188,1.1554530536727600,0.08563240246159480,-8.880000000000000,15.8912,4.989700000000000
1189,1.1991721932464200,0.09338957144386710,-3.9399000000000000,10.923100000000000,12.053400000000000
1190,1.2270932779695400,0.04974427708748650,0.02410000000000040,6.249400000000000,14.805400000000000
1191,1.2181619280182300,-0.04947964671931810,5.2781,6.231800000000000,8.6091
1192,1.1801642422539900,-0.12706007952765400,13.158599999998600,6.095900000000020,-2.613999999998010
1193,1.1401176368076800,-0.11258695712603200,17.9343,4.665200000000000,-11.9528
1194,1.1112617228513300,-0.02672432604406200,19.3208,3.5200000000000000,-18.5008
1195,1.0566382295687100,0.062263892389348000,18.4232,0.039999999999996100,-22.9074
1196,0.9721585607521310,0.13219942455375400,16.489699999999900,-2.404299999999880,-25.328900000000100
1197,0.9032052540062100,0.17601449688731600,16.0247,-1.6958000000000000,-25.9365
1198,0.8466581138207240,0.17790690312186100,15.6603,0.0010999999999958500,-26.037
1199,0.8163798141363310,0.1483758186026880,14.338800000000200,1.470699999999740,-25.295200000000100
1200,0.8240608071053830,0.0861835206619997,12.134,2.3600000000000000,-23.5276
1201,0.8291238160635890,0.030086174075764600,9.945000000000390,3.9033999999997200,-21.333800000000400
1202,0.8299876110394480,-0.006365353693660640,7.07720000000051,4.8359999999998300,-19.199100000000400
1203,0.8106596107539260,-0.019519365634544400,4.8555999999998500,4.5695999999998200,-16.382399999999200
1204,0.8011436111516170,-0.021762791738259300,4.0307,3.5926000000000000,-12.080800000000000
1205,0.7912210627176460,-0.020857782688277900,5.8992,1.2180000000000000,-8.6315
1206,0.7917855654887250,-0.021898247994983100,7.552000000000000,-2.688700000000000,-5.6949
1207,0.7964280608464660,-0.024565478823043600,8.7818,-6.558600000000000,-3.1011000000000000
1208,0.7976161265569790,-0.005699236222362730,9.788899999999820,-8.293899999999690,-1.7707000000002400
1209,0.8146325174549920,0.02972882204422500,10.8377,-7.5835,-0.02699999999999910
1210,0.8350401764312990,0.06658303732671190,12.8518,-5.224000000000000,2.115100000000000
1211,0.8427412562597820,0.10545803268189800,15.281699999999600,-2.595300000000470,3.905299999999680
1212,0.8452603865132310,0.1403536591292690,17.48840000000040,0.3199000000006790,6.526400000000470
1213,0.8311419152207940,0.16752544797662800,19.6159,4.145000000000000,9.1869
1214,0.8092084251910690,0.17735137341497900,21.5926,9.3645,11.106800000000000
1215,0.771756485792804,0.1656369030606780,22.2869,14.457800000000000,13.469100000000000
1216,0.7392710423947020,0.13302793748119900,23.2248,18.861300000000000,16.163300000000000
1217,0.7240177135617190,0.08555931750394710,25.667499999999600,21.1310999999996,18.814099999999500
1218,0.7384135395675380,0.04612181005746100,25.4394,19.954400000000000,19.588800000000000
1219,0.7776576409681190,0.01989928537268070,20.5251,16.327700000000000,17.3639
1220,0.8449636251727150,0.003297225964014170,9.4778,11.211400000000000,13.1706
1221,0.9449720468763690,-0.011757585077482200,-7.336100000002100,5.991999999999880,8.160499999999200
1222,1.025979119842150,-0.06357582039738350,-19.1612,5.324900000000000,3.642000000000000
1223,1.0720251140093700,-0.12866502759861900,-19.7666,7.742100000000000,0.6349999999999990
1224,1.0964048193929600,-0.1427595006959540,-11.989300000001400,9.26509999999973,-2.3371999999994700
1225,1.1157550572723600,-0.0734620564310953,-1.1697000000000000,10.5481,-3.4356000000000000
1226,1.0939195607062600,0.04941551481900400,9.050099999998190,15.483999999999100,-2.4722000000001700
1227,1.0309472764093900,0.18714748867347800,19.185499999998200,23.101299999998600,0.07299999999954500
1228,0.9634064119959400,0.2820895102609090,30.330700000001700,31.77130000000100,1.590800000000040
1229,0.9525600781000650,0.36174996337179400,39.7409,37.6019,1.8275000000000000
1230,1.0166783837498000,0.41516324338076700,40.3338,30.9492,-0.9832000000000040
1231,1.1527384666731200,0.3665992193358590,31.7636,11.383,-4.977500000000000
1232,1.2909417014576800,0.1886211219019750,20.8961,-4.288800000000000,-7.3919
1233,1.382969878001140,-0.026330211458513000,9.943800000001950,-4.64239999999994,-11.44929999999930
1234,1.466273045056160,-0.21676280195581600,0.6846000000000000,3.693800000000000,-15.5711
1235,1.4915044812958600,-0.32878450605456500,-1.5989000000000000,10.301000000000000,-17.9783
1236,1.431887192690690,-0.306898422213502,1.3123999999994800,9.67590000000011,-17.172800000000100
1237,1.3110145460988000,-0.22976172093425400,7.000700000001060,0.5371999999978810,-13.374699999999000
1238,1.1827143730937700,-0.17091497546052900,12.947,-11.382000000000000,-7.775700000000000
1239,1.0780881944802800,-0.15403206014286200,18.3955,-20.2054,-3.1193000000000000
1240,0.9989355547817040,-0.1583784143718800,21.2381,-25.0378,-2.463400000000000
1241,0.9431644195928280,-0.16592656197580200,19.894,-25.2099,-5.0083000000000000
1242,0.8938456578138390,-0.16077884409049100,14.291200000001000,-22.45150000000050,-9.412499999999210
1243,0.874206471261848,-0.14879730253450500,7.3752000000000000,-18.741900000000000,-13.198200000000000
1244,0.9073528403583280,-0.13753848778125100,0.807299999999999,-16.604400000000000,-14.970900000000000
1245,0.968094222828387,-0.13050027431385900,-4.848400000000000,-15.834600000000000,-14.622800000000000
1246,1.0295187685907100,-0.11526471154777500,-9.66500000000097,-13.211599999999000,-10.801599999998800
1247,1.1057753193088400,-0.10617041595244100,-15.1321,-7.488200000000000,-4.064700000000000
1248,1.1413607213064600,-0.10473540591333400,-19.6435,-3.6635000000000000,3.9587000000000000
1249,1.1055074378304600,-0.11354571453044500,-21.979199999999600,-3.3514000000000500,11.081099999998700
1250,1.0221283548510500,-0.13873838753295000,-22.467,-5.963300000000000,15.322
1251,0.939327409298807,-0.14886151446212300,-21.877100000000100,-9.652899999999340,16.712099999999800
1252,0.8993147954602310,-0.14776923146028500,-20.64210000000020,-12.879499999999400,16.570300000000000
1253,0.8860792256682930,-0.1416152499477370,-19.867300000000000,-16.88040000000050,15.96589999999980
1254,0.8682437150505020,-0.12796638902173500,-19.8883,-19.760600000000000,15.001200000000000
1255,0.8422518791432350,-0.1122133395400060,-19.7164,-20.521800000000000,13.215900000000000
1256,0.8140888317927120,-0.10083015231501100,-20.576,-20.1706,11.702000000000000
1257,0.7922803444499400,-0.09233611169971400,-22.0995,-20.2321,10.133500000000000
1258,0.7884046909597070,-0.08275702055238200,-23.513999999999700,-20.51460000000000,8.956900000000210
1259,0.7891890087950530,-0.0836776049211505,-25.8587,-20.7774,8.204000000000000
1260,0.7954534880412780,-0.09353934258895760,-28.9645,-20.732500000000000,7.0100000000000000
1261,0.8157908029959230,-0.10775168593760100,-32.08849999999950,-21.770899999999800,7.073999999999990
1262,0.8373969512422720,-0.12894933468616200,-35.20290000000040,-22.624100000000000,6.4250999999999700
1263,0.8517567549468980,-0.15515375318788800,-37.5212,-22.677800000000000,6.233500000000000
1264,0.8594242933213690,-0.17532344089979800,-39.4183,-21.097600000000000,6.198000000000000
1265,0.8697446776116210,-0.1756527233458930,-39.7173,-19.460400000000000,5.850900000000000
1266,0.8742739743133490,-0.14879477167024400,-39.0352,-18.499100000000000,5.127100000000000
1267,0.8794481112204470,-0.11068189657019100,-37.831400000000200,-17.9163000000001,3.7370000000002500
1268,0.8944179732528440,-0.07030378791942210,-35.8451,-17.106800000000000,2.194900000000000
1269,0.9309092145839810,-0.02654084338688550,-32.9945,-16.477300000000000,0.41470000000000200
1270,0.9598850895055910,0.0029100437458254800,-30.2354,-15.743400000000000,-1.367700000000000
1271,0.9695923544227630,0.014773364930937600,-28.645600000000300,-14.503900000000200,-2.867299999999730
1272,0.9676873939010780,0.001060412118307420,-28.8502,-13.668300000000000,-4.1245000000000000
1273,0.957613593816441,-0.040698858182967700,-29.2085,-12.759300000000000,-4.945100000000000
1274,0.9271579835825750,-0.08771225270606360,-31.145299999999700,-9.980600000000490,-5.2620999999999400
1275,0.8828820438681920,-0.12493214286224100,-34.7488,-4.102100000000000,-6.119400000000000
1276,0.8431600092590300,-0.1477337693503860,-40.01089999999910,3.8351999999985900,-7.233399999999800
1277,0.8163057588473180,-0.16164968147124400,-45.494299999999000,12.05609999999850,-8.3673999999998
1278,0.8215902534402700,-0.17824035699245300,-48.04719999999960,17.316700000000100,-7.698899999999650
1279,0.8330368423161840,-0.20061534778951000,-46.0487,17.915000000000000,-5.736600000000000
1280,0.8631021592694750,-0.1943976745269790,-39.4535,15.378300000000000,-2.708000000000000
1281,0.9145631225851850,-0.14971106457352900,-30.012400000000000,10.042800000000000,1.2345000000000000
1282,0.9673414257570120,-0.08687241591165190,-19.3104,5.145900000000000,5.404600000000000
1283,1.0275296893434500,-0.03354628566330950,-9.1843000000018,1.7595000000006000,9.392299999999290
1284,1.0599304538247000,0.031078422917102100,0.24120000000000000,1.0665000000000000,12.0259
1285,1.0339288845936200,0.07105291373710690,4.6044,2.456500000000000,11.7352
1286,0.9863665226045680,0.023732544385705800,1.5449000000005400,1.9670000000000900,8.437500000000590
1287,0.9523651315281060,-0.06603959174642230,-5.818000000001340,-1.8042000000001400,3.17149999999925
1288,1.0118106814865400,-0.09585077191497610,-13.3396,-2.6005000000000000,-1.0544000000000000
1289,1.179363438788990,-0.04711822031988510,-16.8702,1.2334000000000000,1.7879000000000000
1290,1.3717235074974600,0.06060156472393720,-15.277300000000000,7.708500000000000,9.371200000000000
1291,1.510774221686310,0.16980113509710200,-9.183000000000000,13.317800000000000,18.267900000000000
1292,1.464018205054740,0.15942488172821700,-4.00080000000092,17.868799999999200,25.246099999998800
1293,1.2965998636537500,0.032509431589788500,-4.7201000000000000,22.943500000000000,25.774900000000000
1294,1.2226370062049700,-0.07931288442026590,-8.220900000000000,24.124200000000000,22.303500000000000
1295,1.1652546708101100,-0.122269583629476,-11.478200000000000,15.540100000000000,16.119500000000000
1296,1.113365321205520,-0.05765175739932730,-17.117099999999,3.6539000000021100,8.542700000001350
1297,1.1108411892440300,0.026334863047013900,-20.8262,-6.0986000000000000,2.706600000000000
1298,1.1190727302187800,0.07274560177022720,-17.9809,-9.790300000000000,1.8371000000000000
1299,1.1053794741323500,0.10845034452131300,-8.935100000001610,-5.514300000000760,3.296199999999740
1300,1.1108517628548000,0.12133681509995800,1.4317000000000000,2.624200000000000,6.333
1301,1.1324492181325900,0.09131476292108430,9.102999999998640,9.004699999998870,11.428999999999100
1302,1.120447779782090,0.02237751165791780,12.025799999999500,9.454299999999920,16.142199999999200
1303,1.0820613012496600,-0.06074277294489830,12.877300000000100,5.551499999999360,14.986799999998800
1304,1.0448577466719000,-0.10977337632117000,13.5065,1.9659000000000000,8.0899
1305,1.0199040052617400,-0.11033116680008000,13.3264,-0.001200000000000830,-0.0827
1306,1.0016941268017100,-0.10030575323887400,13.3672,0.25299999999999800,-8.0048
1307,0.981775484818975,-0.08105254849515390,14.3681,0.5914999999999970,-16.0949
1308,0.9529135087925080,-0.037610443525574600,14.70529999999990,-0.9871999999997230,-21.909899999999000
1309,0.921488197417059,0.020668077906318600,13.3682,-2.306300000000000,-24.6655
1310,0.8956703209148890,0.07133366961194690,10.4352,-1.2930000000000000,-24.050300000000000
1311,0.8785196041461690,0.10241045196881200,8.005800000000430,0.013599999999764600,-22.545100000000300
1312,0.8768624382434370,0.09604894959032430,5.932999999999940,0.4092000000000110,-19.819199999999400
1313,0.8736401778792960,0.0699427946444504,5.6149,0.4883999999999980,-16.4385
1314,0.8633492636527260,0.035610970729046000,5.9859,-0.33000000000000200,-13.071
1315,0.8440379390617590,0.00952143145722539,7.0522,-0.5772000000000020,-10.0072
1316,0.830294605874585,0.0028344279239087100,8.2503,0.30359999999999900,-7.697300000000000
1317,0.8268700064140160,-0.0016700603060161000,8.837899999999900,1.1540999999998500,-6.312200000000250
1318,0.8168304280156830,-0.0008957959038000320,9.7568,0.9276999999999990,-5.9785
1319,0.8190261278214270,0.009414875069468110,10.131,0.16439999999999900,-6.8151
1320,0.8462259262337290,0.014065183095144600,9.104,-1.3566000000000000,-7.8398
1321,0.8850446823838860,0.02620726947530280,8.411500000000120,-2.1021999999998700,-7.988199999999970
1322,0.9314942243579610,0.04409623834846760,8.7011,-1.4397000000000000,-7.6865
1323,0.9573042181682840,0.05243254509949880,10.0109,0.35369999999999900,-6.7314
1324,0.946750574222596,0.04860302736408520,11.399399999999800,2.914599999999540,-5.020100000000300
1325,0.9054858928176290,0.055898748767418000,12.94,5.7134,-2.756700000000000
1326,0.8637891238598370,0.07454930771465970,13.236999999999900,6.89129999999979,-0.9916000000003150
1327,0.8260692629695220,0.0931933644414726,12.522700000000100,7.610499999999870,0.7230999999996950
1328,0.8010384652455190,0.0975640069646607,13.108600000000300,9.015500000000570,2.3247000000003600
1329,0.7797040097790790,0.09189196002712440,14.6737,12.217200000000000,4.379300000000000
1330,0.762980448879077,0.08919906043348130,15.194000000000000,15.4137,5.874300000000000
1331,0.7720175149311950,0.06955930368678390,15.3832,17.0651,7.663100000000000
1332,0.8028198635721680,0.04391049491926390,16.1388,18.8502,9.642900000000000
1333,0.8590767246307260,0.015239964269148900,18.945599999999500,20.41689999999970,11.388799999999700
1334,0.9083053856413760,-0.0076801726889407300,20.5823,19.5595,12.238500000000000
1335,0.9543059042792390,-0.015571937634156500,18.642,16.8033,9.991800000000000
1336,1.0028964973971700,-0.014912532455017900,12.543900000001100,11.194800000001000,5.302600000000830
1337,1.0428936559579500,-0.023322474351589900,4.803099999999400,5.852899999999890,0.04089999999948360
1338,1.045924721031140,-0.03401690637475600,1.4338000000000000,5.2269,-2.862400000000000
1339,1.0142492742373800,-0.009991742062783980,4.4213000000000000,7.1287,-2.523800000000000
1340,0.9799308248892330,0.04350382604661120,10.4416,9.2107,-0.7414000000000010
1341,0.9343768587438120,0.10452497405332100,17.6452,12.077100000000000,1.9188000000000000
1342,0.8917323661495080,0.17576390131185200,27.152099999998300,16.29409999999930,5.112399999999430
1343,0.8975263747355110,0.2121310102532470,35.9198,21.259000000000000,6.518800000000000
1344,0.9756207930638900,0.20557576171271500,38.3773,23.728200000000000,5.047600000000000
1345,1.12246881994361,0.11585705382572000,31.0606,20.622500000000000,1.3875000000000000
1346,1.2729464462889700,-0.05833548088283950,16.867100000002500,14.65970000000110,-4.284599999999000
1347,1.3896013625754000,-0.2061869704333290,2.798500000000000,12.243000000000000,-11.632800000000000
1348,1.4507398706592000,-0.3020774659134370,-5.441700000000000,12.9712,-18.7772
1349,1.4123347057456000,-0.32175387517653500,-5.675499999999960,15.43069999999960,-22.762399999999300
1350,1.2962727619523500,-0.2242896622903850,-1.353500000000000,15.625900000000000,-21.080100000000000
1351,1.1550766451336800,-0.10343576210022900,3.7955999999990900,9.113100000001150,-15.789900000000900
1352,1.0408901717916100,-0.04710079436913720,8.47599999999917,-0.6789999999982620,-8.940200000001220
1353,0.9722486014999950,-0.04849232956208880,11.782400000000400,-8.546400000000820,-3.541999999999800
1354,0.9298228135907780,-0.08161703125940060,14.286900000000000,-13.168300000000000,-2.401700000000000
1355,0.900930217107779,-0.12376954584899000,13.284200000000000,-14.307500000000000,-5.366800000000000
1356,0.9069662683485190,-0.16558892667730600,8.4893,-11.820800000000000,-9.798000000000000
1357,0.9535355212024500,-0.1917817012027550,0.4837000000000000,-7.737100000000000,-15.0439
1358,1.0392459102955500,-0.18905178896973000,-7.451799999998590,-3.4789000000007600,-19.181699999999300
1359,1.1215762151295300,-0.16594508830232600,-13.9988,0.06209999999999830,-20.609100000000000
1360,1.1682802740181400,-0.134503681430458,-18.5382,2.807400000000000,-17.8726
1361,1.1752326881860800,-0.09996356638608100,-22.76439999999930,3.82019999999982,-11.936800000001100
1362,1.1526285691444000,-0.10057392481632900,-26.043200000000400,4.162599999999990,-4.412899999998730
1363,1.1027530572417700,-0.130825345321797,-28.266200000000000,4.084300000000000,2.7658000000000000
1364,1.0439506068943000,-0.1485379939836740,-29.4449,2.199600000000000,8.0068
1365,1.0126174669943400,-0.1465902888652090,-30.4248,-0.17759999999999700,11.0011
1366,0.997640702604865,-0.13364578847006900,-32.1117,-2.5712000000000000,12.8571
1367,0.9763427496035890,-0.11612251447742400,-33.51949999999980,-5.98129999999939,14.530899999999700
1368,0.9400388922618840,-0.10487324298307800,-33.963,-9.075600000000000,15.030500000000000
1369,0.9073145272748590,-0.10150781372843900,-34.676,-11.039500000000000,14.257400000000000
1370,0.8843266271764570,-0.09514722166081190,-35.4431,-12.340200000000000,13.561400000000000
1371,0.8648782857958670,-0.08916097742858280,-36.5665999999998,-13.134699999999900,12.374300000000200
1372,0.8403310231934450,-0.08452227336552240,-37.5403,-14.840100000000000,11.049600000000000
1373,0.8125065214522800,-0.08182414198528560,-39.1954,-16.993100000000000,10.312300000000000
1374,0.7924250738733450,-0.08510732315316600,-41.15769999999970,-18.410999999999700,8.700100000000290
1375,0.7846789586658030,-0.09703720706867290,-43.5784,-18.527900000000000,6.999600000000000
1376,0.7983688436010230,-0.10488287627273200,-45.627699999999600,-18.202300000000100,6.167200000000150
1377,0.8221328187199460,-0.11592901840077700,-47.50519999999970,-17.426500000000100,5.764300000000080
1378,0.8463669143795310,-0.11964244649293900,-48.56790000000010,-16.482199999999900,4.540899999999710
1379,0.8618856938607990,-0.10890982142729700,-48.9518,-15.731200000000000,2.8769000000000000
1380,0.8722718005944950,-0.10082849174794700,-48.4551,-15.195500000000000,1.0695000000000000
1381,0.8820835711991350,-0.07763633189723310,-47.8565,-14.408700000000000,-0.6707999999999980
1382,0.8910294961276280,-0.0557710351547165,-46.6567,-13.048300000000000,-2.6444000000000000
1383,0.9050709211096530,-0.041123133067869900,-45.0274000000003,-11.087700000000300,-5.134999999999560
1384,0.9184064850484110,-0.030548081811831800,-42.7351,-9.280000000000000,-7.015500000000000
1385,0.9271209309295220,-0.03704366997904490,-40.295,-6.394100000000000,-8.9673
1386,0.9419063499767990,-0.06614806879005060,-38.667400000000300,-2.4410000000007000,-10.773299999999700
1387,0.9352998139221830,-0.1099467255178930,-36.943800000000000,3.6059000000014700,-11.0529999999999
1388,0.9198757767943180,-0.13405118690888300,-36.7803,11.8564,-10.485900000000000
1389,0.8779597929772150,-0.15617726270438900,-37.8793,20.406100000000000,-9.600200000000000
1390,0.8092567016769230,-0.17767439372262700,-40.5508,27.473200000000000,-9.625900000000000
1391,0.783054824042869,-0.17150400660776100,-43.2096,31.791000000000000,-10.136400000000000
1392,0.806363953837443,-0.1523677417976610,-44.81809999999970,32.16229999999990,-9.669000000000090
1393,0.8678023743378220,-0.14269078723111400,-43.4039,29.8875,-7.743500000000000
1394,0.9354702121111690,-0.13874729057323400,-38.2265,24.843000000000000,-3.6093000000000000
1395,0.9820952740232390,-0.1265678714443770,-32.3192,17.526100000000000,0.3912999999999980
1396,1.0157854188127400,-0.09781729345903550,-25.782800000001200,9.812300000001370,3.456999999999450
1397,1.030811530053590,-0.08530018901459730,-21.2396,4.3690000000000000,4.727000000000000
1398,1.009808607801850,-0.08964643320603880,-20.7893,3.031200000000000,4.1719
1399,0.9928526475401930,-0.11812626873600600,-23.453699999999500,3.805599999999860,1.326800000000510
1400,1.0007989811199500,-0.1719545404597900,-29.288600000000000,0.5601000000000020,-1.7676
1401,1.0482446632642100,-0.16443074117053400,-34.70719999999900,-8.516099999998390,-3.970599999999610
1402,1.1345085913844000,-0.09578766036313320,-37.35589999999950,-19.2020999999981,-2.748000000000220
1403,1.2203102516455800,0.02598028196175000,-37.301599999999700,-24.78659999999940,2.65540000000146
1404,1.2940352978846000,0.13859722932907800,-35.7326,-21.3402,10.852300000000000
1405,1.3348653808793000,0.14354160777635600,-33.5615,-10.281600000000000,17.8683
1406,1.3456465225127800,0.08462412814773640,-31.807300000000000,0.9326000000000050,23.4542
1407,1.3406361515298300,0.0382250634110526,-30.745600000000000,9.467200000000000,25.6402
